IB1,IB2,IB3,IB4,IB5,IH1,IH2,IH3,IH4,lang,education_level,sex,country_origin,country,age,continent
4,3,2,5,2,2,5,3,2,1,Doctoral degree,Female,131.0,MYS,28.0,Asia
4,5,6,6,4,4,5,4,4,1,Bachelor's degree,Female,120.0,LBN,21.0,Asia
5,6,2,3,3,1,5,5,2,1,Master's degree,Female,100.0,IND,28.0,Asia
6,3,2,3,2,2,6,3,3,1,Bachelor's degree,Male,100.0,IND,26.0,Asia
5,3,6,5,2,2,2,3,2,1,Bachelor's degree,Male,100.0,IND,24.0,Asia
2,2,2,4,1,1,3,5,1,1,Bachelor's degree,Female,100.0,IND,24.0,Asia
6,1,7,4,7,7,1,7,7,1,Bachelor's degree,Male,100.0,IND,25.0,Asia
5,5,2,6,7,2,6,3,3,1,Bachelor's degree,Female,100.0,IND,21.0,Asia
2,3,6,4,4,5,4,6,6,1,Master's degree,Male,100.0,IND,25.0,Asia
6,2,4,4,4,3,3,5,3,1,Bachelor's degree,Male,100.0,IND,26.0,Asia
2,5,5,5,5,6,3,4,5,1,Bachelor's degree,Male,100.0,MYS,20.0,Asia
3,1,1,1,1,1,4,1,1,1,Master's degree,Female,100.0,IND,23.0,Asia
1,5,1,1,1,6,4,2,4,1,Master's degree,Male,100.0,IND,26.0,Asia
3,3,3,5,6,5,3,6,4,1,Bachelor's degree,Male,100.0,IND,24.0,Asia
6,6,6,4,6,1,2,7,2,1,Bachelor's degree,Male,100.0,IND,23.0,Asia
5,5,5,5,5,5,5,5,5,1,Bachelor's degree,Male,100.0,IND,23.0,Asia
7,6,3,4,3,3,6,5,5,1,Master's degree,Male,100.0,IND,26.0,Asia
4,4,6,1,2,2,5,4,2,1,Bachelor's degree,Male,100.0,IND,28.0,Asia
5,7,5,4,4,6,4,2,1,1,Master's degree,Male,100.0,IND,27.0,Asia
3,6,5,5,3,3,6,5,3,1,Master's degree,Female,100.0,IND,23.0,Asia
6,7,6,6,5,3,4,3,5,1,Bachelor's degree,Female,100.0,IND,26.0,Asia
3,2,3,6,7,5,6,5,4,1,Master's degree,Female,100.0,IND,26.0,Asia
6,3,3,4,5,5,6,5,2,1,Master's degree,Male,100.0,IND,27.0,Asia
3,4,4,4,6,2,5,4,2,1,Bachelor's degree,Male,100.0,IND,27.0,Asia
5,5,2,1,2,2,6,3,5,1,High school,Female,131.0,MYS,22.0,Asia
3,1,2,5,2,6,7,6,6,1,Bachelor's degree,Female,100.0,IND,24.0,Asia
6,6,6,6,6,6,2,6,4,1,Master's degree,Female,100.0,IND,24.0,Asia
6,6,6,6,6,6,5,6,6,1,Master's degree,Male,100.0,IND,28.0,Asia
5,6,6,4,4,4,6,6,4,1,Bachelor's degree,Female,100.0,IND,26.0,Asia
7,3,3,1,6,3,1,4,5,1,High school,Male,120.0,LBN,19.0,Asia
5,6,5,5,2,5,5,5,3,1,Bachelor's degree,Male,120.0,LBN,20.0,Asia
5,3,3,1,5,1,2,3,1,1,Bachelor's degree,Male,30.0,LBN,20.0,Asia
5,2,6,2,2,2,1,1,2,1,Doctoral degree,Male,226.0,ARE,30.0,Asia
4,6,4,3,6,5,5,5,4,1,High school,Female,131.0,MYS,21.0,Asia
7,5,2,6,7,4,6,4,3,1,Bachelor's degree,Female,165.0,MYS,20.0,Asia
2,4,4,2,5,2,5,6,4,1,Bachelor's degree,Female,131.0,MYS,21.0,Asia
7,5,4,2,5,4,4,4,5,1,High school,Female,131.0,MYS,19.0,Asia
7,6,6,2,6,1,4,4,2,1,Bachelor's degree,Female,204.0,MYS,24.0,Asia
4,4,5,4,5,5,6,6,5,1,Master's degree,Male,100.0,IND,27.0,Asia
2,6,5,6,6,5,7,7,6,1,Master's degree,Male,100.0,IND,26.0,Asia
2,1,2,6,2,2,6,2,4,1,Master's degree,Male,100.0,IND,22.0,Asia
4,3,2,4,5,1,1,1,1,1,Master's degree,Male,226.0,ARE,29.0,Asia
3,3,7,3,3,3,5,3,5,1,Bachelor's degree,Female,131.0,MYS,23.0,Asia
4,5,5,5,5,2,3,3,4,1,Bachelor's degree,Female,131.0,MYS,23.0,Asia
4,5,4,3,5,3,5,5,4,1,Bachelor's degree,Male,100.0,IND,26.0,Asia
2,7,3,4,2,5,4,1,3,1,Bachelor's degree,Female,100.0,IND,24.0,Asia
4,2,2,2,4,1,2,4,2,1,Bachelor's degree,Female,131.0,MYS,24.0,Asia
5,1,1,7,7,7,7,7,4,1,Master's degree,Male,131.0,MYS,24.0,Asia
6,6,5,2,3,3,3,2,5,1,Bachelor's degree,Female,131.0,MYS,25.0,Asia
3,6,6,1,4,3,5,6,2,1,Bachelor's degree,Female,100.0,MYS,22.0,Asia
1,2,1,1,1,3,6,7,1,1,Bachelor's degree,Female,131.0,MYS,24.0,Asia
2,2,4,1,1,1,1,2,2,1,Master's degree,I wish not to answer,100.0,IND,23.0,Asia
3,2,2,1,1,2,5,1,2,1,Master's degree,Male,100.0,IND,25.0,Asia
1,3,1,1,5,2,2,2,1,1,Bachelor's degree,Female,100.0,IND,25.0,Asia
2,5,5,6,4,5,2,6,4,1,Master's degree,Female,100.0,IND,24.0,Asia
3,3,4,2,3,1,3,7,1,1,Master's degree,Male,100.0,IND,24.0,Asia
5,5,2,3,7,1,3,3,2,1,Master's degree,Female,100.0,IND,22.0,Asia
7,2,6,5,5,1,6,6,1,1,Master's degree,Female,100.0,IND,25.0,Asia
5,5,1,6,6,1,2,3,3,1,Master's degree,Male,100.0,IND,24.0,Asia
2,3,3,4,3,5,1,5,3,1,Bachelor's degree,Female,100.0,IND,23.0,Asia
4,6,2,6,4,2,4,4,2,1,Bachelor's degree,Female,100.0,IND,25.0,Asia
6,6,6,5,4,6,5,6,3,1,Master's degree,Male,100.0,IND,27.0,Asia
3,2,4,3,4,1,4,6,1,1,Master's degree,Female,100.0,IND,28.0,Asia
5,6,1,2,3,4,5,4,2,1,Bachelor's degree,Female,100.0,IND,26.0,Asia
7,3,3,4,3,2,5,5,5,1,Bachelor's degree,Female,131.0,MYS,22.0,Asia
3,5,5,5,3,5,5,5,5,1,Bachelor's degree,Male,100.0,IND,27.0,Asia
3,6,5,1,2,6,4,1,5,1,Master's degree,Female,100.0,IND,22.0,Asia
3,7,6,6,6,1,5,2,2,1,Master's degree,Female,100.0,IND,27.0,Asia
1,3,3,5,6,2,2,5,4,1,High school,Female,165.0,MYS,18.0,Asia
6,2,2,5,5,1,5,5,2,1,Master's degree,Male,100.0,IND,24.0,Asia
2,6,6,3,6,6,3,6,3,1,Master's degree,Male,100.0,IND,23.0,Asia
3,2,6,3,3,5,4,5,5,1,High school,Female,131.0,MYS,18.0,Asia
1,5,5,3,3,2,3,3,2,1,Bachelor's degree,Female,156.0,MYS,20.0,Asia
4,6,4,1,1,4,7,5,4,1,Bachelor's degree,Male,131.0,MYS,35.0,Asia
4,2,3,6,7,6,5,5,5,1,High school,Female,131.0,MYS,19.0,Asia
3,4,3,4,6,5,4,5,4,1,High school,Female,131.0,MYS,18.0,Asia
3,3,3,3,5,3,5,5,5,1,Master's degree,Male,100.0,IND,22.0,Asia
4,7,7,2,6,3,1,1,1,1,Master's degree,Female,100.0,IND,26.0,Asia
6,2,2,2,3,2,6,6,2,1,Master's degree,Male,100.0,IND,25.0,Asia
5,5,5,2,5,2,2,3,3,1,Bachelor's degree,Male,100.0,IND,24.0,Asia
3,6,4,4,2,3,4,3,4,1,Bachelor's degree,Male,100.0,MYS,19.0,Asia
7,6,5,1,7,5,1,1,2,1,Bachelor's degree,Female,100.0,IND,25.0,Asia
2,6,7,6,4,6,3,1,5,1,Master's degree,Female,100.0,IND,23.0,Asia
3,6,5,2,5,4,5,3,2,1,Bachelor's degree,Female,100.0,IND,22.0,Asia
7,4,7,2,3,2,2,6,4,1,Bachelor's degree,Female,100.0,IND,25.0,Asia
5,6,2,2,3,1,5,5,4,1,Bachelor's degree,Female,226.0,ARE,21.0,Asia
7,2,3,2,7,3,5,3,2,1,High school,Female,226.0,ARE,18.0,Asia
2,2,4,2,5,2,5,3,5,1,High school,Female,226.0,ARE,20.0,Asia
3,2,2,1,6,3,2,2,2,1,High school,Female,226.0,ARE,19.0,Asia
5,6,5,5,3,4,5,4,6,1,Bachelor's degree,Female,109.0,ARE,24.0,Asia
5,4,3,3,5,2,3,3,4,1,High school,Female,226.0,ARE,20.0,Asia
5,4,1,2,2,1,1,1,1,1,Master's degree,Male,200.0,ARE,28.0,Asia
7,6,2,5,5,2,4,4,4,1,High school,Female,226.0,ARE,20.0,Asia
4,5,4,2,6,2,6,6,6,1,Bachelor's degree,Female,226.0,ARE,21.0,Asia
7,5,1,2,5,4,4,5,4,1,High school,Female,226.0,ARE,20.0,Asia
4,4,2,4,1,3,4,4,4,1,Bachelor's degree,Female,226.0,ARE,23.0,Asia
6,2,2,4,2,1,1,2,2,1,High school,Female,226.0,ARE,22.0,Asia
7,1,3,2,7,4,3,2,2,1,High school,Female,226.0,ARE,18.0,Asia
5,5,5,3,6,5,5,4,2,1,Bachelor's degree,Female,109.0,ARE,24.0,Asia
4,2,1,3,3,1,1,1,1,1,Bachelor's degree,Male,226.0,ARE,24.0,Asia
4,5,5,6,6,2,4,4,4,1,Bachelor's degree,Female,226.0,ARE,20.0,Asia
2,2,2,2,5,2,6,2,5,1,High school,Female,226.0,ARE,20.0,Asia
2,2,2,6,4,5,5,1,5,1,High school,Female,226.0,ARE,22.0,Asia
7,6,6,7,7,1,4,1,2,1,Master's degree,Female,100.0,ARE,34.0,Asia
7,2,3,1,5,2,6,5,5,1,High school,Female,226.0,ARE,22.0,Asia
4,5,3,5,4,1,2,2,4,1,High school,Female,226.0,ARE,22.0,Asia
6,4,3,5,4,3,5,2,2,1,Master's degree,Female,100.0,ARE,32.0,Asia
7,7,6,4,5,6,6,7,4,1,High school,Female,226.0,ARE,23.0,Asia
7,6,6,2,6,2,2,6,2,1,Bachelor's degree,Female,226.0,ARE,23.0,Asia
5,4,2,4,5,1,2,3,3,1,Bachelor's degree,Female,131.0,MYS,19.0,Asia
5,3,6,5,3,1,5,2,4,1,Bachelor's degree,Female,131.0,MYS,25.0,Asia
2,2,1,3,2,2,2,1,1,1,Bachelor's degree,Female,226.0,ARE,25.0,Asia
5,4,5,5,5,4,5,4,2,1,Bachelor's degree,Male,226.0,ARE,22.0,Asia
4,4,2,4,4,2,4,4,4,1,Bachelor's degree,Male,226.0,ARE,21.0,Asia
6,2,4,5,7,3,5,7,4,1,High school,Male,226.0,ARE,23.0,Asia
5,1,4,4,3,3,7,6,3,1,High school,Male,131.0,MYS,19.0,Asia
2,4,6,2,5,2,6,5,2,1,High school,Female,165.0,MYS,20.0,Asia
6,5,2,5,7,1,1,1,1,1,Master's degree,Male,165.0,PAK,25.0,Asia
2,7,6,5,4,5,5,2,5,1,High school,Female,131.0,MYS,19.0,Asia
6,7,2,1,7,5,3,6,3,1,Bachelor's degree,Female,165.0,PAK,20.0,Asia
5,5,3,5,5,3,4,4,4,1,High school,Female,165.0,PAK,21.0,Asia
6,5,4,4,4,4,2,5,3,1,High school,Female,165.0,PAK,21.0,Asia
6,6,5,2,7,3,6,5,3,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
4,6,3,5,6,3,7,6,4,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
2,7,6,1,4,5,4,6,5,1,High school,Female,214.0,THA,18.0,Asia
5,5,3,2,5,2,2,3,1,1,High school,Female,214.0,THA,22.0,Asia
3,4,5,1,5,3,5,2,4,1,High school,Female,165.0,PAK,21.0,Asia
1,6,3,3,5,4,5,5,4,1,High school,Female,165.0,PAK,21.0,Asia
5,5,3,5,4,3,5,4,5,1,High school,Female,131.0,MYS,19.0,Asia
5,3,6,2,6,4,5,6,5,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
6,4,3,5,5,1,2,1,1,1,Bachelor's degree,Female,226.0,ARE,23.0,Asia
6,4,3,5,3,1,1,1,1,1,High school,Female,226.0,ARE,21.0,Asia
6,5,2,3,2,1,1,1,1,1,Master's degree,Male,226.0,ARE,25.0,Asia
2,5,3,3,3,3,5,5,5,1,High school,Female,214.0,THA,19.0,Asia
6,4,4,3,3,3,3,4,3,1,Bachelor's degree,Female,131.0,MYS,22.0,Asia
5,2,3,1,1,5,6,7,4,1,High school,Male,214.0,THA,19.0,Asia
2,5,4,2,6,3,3,5,3,1,High school,Male,165.0,PAK,21.0,Asia
5,4,4,4,4,3,5,5,5,1,Bachelor's degree,Male,100.0,IND,26.0,Asia
7,4,1,7,7,1,5,7,1,1,High school,Male,165.0,PAK,33.0,Asia
6,6,5,3,5,6,2,3,4,1,High school,Female,165.0,PAK,21.0,Asia
6,2,2,1,2,2,6,6,4,1,Bachelor's degree,Female,120.0,LBN,21.0,Asia
1,2,3,1,3,1,4,5,1,1,High school,Female,165.0,PAK,21.0,Asia
6,2,2,2,5,1,1,1,1,1,High school,Male,226.0,ARE,20.0,Asia
6,3,3,5,5,1,1,1,1,1,Bachelor's degree,Male,226.0,ARE,27.0,Asia
6,6,3,5,4,5,2,5,5,1,Bachelor's degree,Female,131.0,MYS,21.0,Asia
7,6,6,6,7,2,6,5,5,1,Bachelor's degree,Female,131.0,MYS,22.0,Asia
5,5,3,3,3,2,5,3,5,1,High school,Male,131.0,MYS,22.0,Asia
7,5,4,4,4,4,4,6,5,1,High school,Female,214.0,THA,18.0,Asia
3,2,2,2,1,2,6,2,5,1,High school,Male,131.0,MYS,20.0,Asia
2,6,4,4,2,4,6,4,5,1,Bachelor's degree,Female,214.0,THA,18.0,Asia
3,6,3,5,4,2,2,4,3,1,High school,Female,214.0,THA,18.0,Asia
3,4,3,1,2,2,5,2,2,1,Bachelor's degree,Male,214.0,THA,20.0,Asia
7,4,6,2,6,2,5,2,5,1,Bachelor's degree,Male,131.0,MYS,21.0,Asia
1,7,6,1,3,6,5,2,6,1,Bachelor's degree,Male,131.0,MYS,20.0,Asia
4,3,2,3,2,2,6,5,6,1,Bachelor's degree,Female,165.0,PAK,21.0,Asia
6,4,6,2,5,4,1,6,4,1,Bachelor's degree,Female,131.0,MYS,21.0,Asia
2,3,3,2,3,5,5,6,5,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
2,2,5,1,5,2,5,7,3,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
7,3,7,2,4,2,2,2,3,1,High school,Male,131.0,MYS,20.0,Asia
6,6,6,6,6,2,2,2,1,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
4,5,4,4,5,4,5,5,4,1,Bachelor's degree,Female,131.0,MYS,21.0,Asia
5,5,5,4,5,1,1,1,1,1,Doctoral degree,Female,165.0,PAK,34.0,Asia
5,5,3,1,5,3,3,4,4,1,High school,Female,131.0,MYS,20.0,Asia
3,5,5,1,5,2,1,2,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
2,6,4,6,6,2,6,6,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
4,3,3,2,4,3,3,3,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
4,4,4,4,4,3,2,4,4,1,Bachelor's degree,Female,165.0,PAK,23.0,Asia
4,4,6,3,5,3,2,2,3,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
2,3,3,1,4,2,5,2,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
6,5,5,5,6,3,1,5,2,1,High school,Male,165.0,PAK,22.0,Asia
4,3,4,6,4,4,3,4,4,1,Bachelor's degree,Female,165.0,PAK,23.0,Asia
3,4,5,2,5,3,2,2,3,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
5,4,3,4,5,1,1,5,3,1,Bachelor's degree,Female,131.0,MYS,21.0,Asia
5,5,5,2,5,1,1,1,1,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
6,6,5,5,6,2,2,2,2,1,Bachelor's degree,Female,131.0,MYS,20.0,Asia
4,4,2,2,4,5,2,5,4,1,Bachelor's degree,Male,165.0,PAK,23.0,Asia
6,4,5,2,6,3,5,6,3,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
5,4,5,1,7,5,3,1,2,1,Bachelor's degree,Male,165.0,PAK,23.0,Asia
7,3,5,7,7,3,6,6,4,1,Bachelor's degree,Male,165.0,PAK,23.0,Asia
4,1,1,1,1,1,1,1,1,1,Bachelor's degree,Female,165.0,PAK,23.0,Asia
4,3,1,1,2,1,5,6,2,1,Bachelor's degree,Female,165.0,PAK,23.0,Asia
5,2,2,4,5,2,6,2,1,1,Bachelor's degree,Female,165.0,PAK,24.0,Asia
6,2,3,3,5,1,1,1,1,1,Bachelor's degree,Male,226.0,ARE,24.0,Asia
4,4,2,4,4,2,6,3,5,1,Bachelor's degree,Female,131.0,MYS,20.0,Asia
3,6,5,3,2,2,7,7,2,1,Master's degree,Male,100.0,IND,23.0,Asia
7,7,5,6,4,5,3,5,5,1,Master's degree,Male,100.0,IND,24.0,Asia
3,6,6,7,5,5,4,6,6,1,Master's degree,Male,100.0,IND,23.0,Asia
5,2,2,5,6,1,1,5,2,1,Master's degree,Female,100.0,IND,24.0,Asia
6,4,2,4,3,5,4,6,4,1,Master's degree,Female,100.0,IND,24.0,Asia
5,1,2,3,4,2,3,4,4,1,Master's degree,Male,100.0,IND,25.0,Asia
6,6,3,5,5,5,5,6,6,1,Master's degree,Male,100.0,IND,27.0,Asia
2,5,2,3,5,1,1,7,3,1,Bachelor's degree,Male,100.0,IND,24.0,Asia
5,5,5,2,5,5,6,6,5,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
2,2,5,3,6,1,6,2,2,1,Master's degree,Male,100.0,IND,29.0,Asia
6,5,5,2,2,2,2,3,2,1,Bachelor's degree,Female,100.0,IND,23.0,Asia
2,4,5,6,5,5,2,6,5,1,Bachelor's degree,Female,100.0,IND,25.0,Asia
2,2,2,6,2,2,4,5,2,1,Bachelor's degree,Male,100.0,IND,25.0,Asia
1,5,6,1,2,2,3,4,5,1,Bachelor's degree,Male,100.0,IND,24.0,Asia
7,6,7,6,6,5,5,5,5,1,Master's degree,Male,100.0,IND,22.0,Asia
5,4,5,5,4,2,5,3,4,1,Bachelor's degree,Female,131.0,MYS,21.0,Asia
5,4,3,3,6,2,1,5,2,1,Bachelor's degree,Male,100.0,IND,24.0,Asia
6,3,5,2,2,5,4,2,6,1,Master's degree,Female,100.0,IND,24.0,Asia
7,6,5,2,7,1,6,6,5,1,Bachelor's degree,Female,165.0,PAK,21.0,Asia
6,6,6,1,6,5,6,6,5,1,Bachelor's degree,Female,165.0,PAK,34.0,Asia
7,7,7,1,7,7,7,7,7,1,Bachelor's degree,Male,100.0,IND,22.0,Asia
2,1,5,6,6,1,1,6,6,1,Master's degree,Male,100.0,IND,25.0,Asia
6,5,4,2,2,4,4,5,2,1,High school,Male,101.0,CHN,18.0,Asia
2,5,4,2,3,3,5,2,2,1,High school,Female,165.0,PAK,21.0,Asia
4,7,6,2,5,6,7,6,5,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
7,5,3,4,7,5,3,6,3,1,Bachelor's degree,Female,165.0,PAK,21.0,Asia
4,5,3,4,4,5,5,4,4,1,High school,Male,165.0,PAK,22.0,Asia
4,3,3,4,3,3,4,5,4,1,Bachelor's degree,Female,165.0,PAK,23.0,Asia
5,4,3,4,4,4,5,5,4,1,High school,Male,165.0,PAK,21.0,Asia
5,3,3,4,5,3,3,4,4,1,High school,Male,165.0,PAK,22.0,Asia
3,3,4,4,4,4,3,3,4,1,High school,Female,165.0,PAK,23.0,Asia
3,3,1,2,3,1,2,1,1,1,High school,Female,97.0,CHN,18.0,Asia
4,4,3,5,3,5,6,6,4,1,Master's degree,Male,100.0,IND,27.0,Asia
3,5,5,2,6,2,5,6,3,1,Master's degree,Male,100.0,IND,27.0,Asia
3,6,2,5,5,2,3,1,5,1,Bachelor's degree,Female,203.0,MYS,20.0,Asia
5,5,5,5,6,2,2,2,3,1,Bachelor's degree,Female,165.0,MYS,24.0,Asia
3,4,1,5,5,3,5,4,4,1,Master's degree,Female,100.0,IND,25.0,Asia
2,3,3,1,3,1,2,1,1,1,Bachelor's degree,Female,131.0,MYS,22.0,Asia
7,6,5,2,3,5,2,5,3,1,High school,Female,131.0,MYS,19.0,Asia
4,4,4,4,4,4,4,4,4,1,High school,Male,165.0,PAK,27.0,Asia
5,5,3,3,4,1,2,2,1,1,High school,Male,165.0,PAK,30.0,Asia
4,5,2,2,2,2,1,2,2,1,High school,Male,165.0,PAK,22.0,Asia
7,7,4,5,7,3,3,4,2,1,Bachelor's degree,Female,165.0,PAK,21.0,Asia
5,6,4,5,1,5,7,7,4,1,Master's degree,Male,165.0,PAK,26.0,Asia
7,3,5,4,1,1,4,1,1,1,Bachelor's degree,Male,165.0,PAK,28.0,Asia
6,2,2,2,2,2,6,2,2,1,High school,Male,131.0,MYS,20.0,Asia
6,5,6,5,5,4,5,4,4,1,Master's degree,Male,100.0,IND,27.0,Asia
3,5,5,2,5,5,4,3,2,1,High school,Female,152.0,MYS,23.0,Asia
6,2,2,2,3,2,4,2,3,1,High school,Male,165.0,PAK,21.0,Asia
7,6,5,4,7,5,6,7,3,1,Bachelor's degree,Male,165.0,PAK,24.0,Asia
5,5,3,4,3,2,4,2,5,1,Bachelor's degree,Female,227.0,MYS,22.0,Asia
7,2,4,2,3,2,1,1,1,1,Master's degree,Male,226.0,ARE,29.0,Asia
6,2,2,2,3,1,1,1,1,1,Bachelor's degree,Male,226.0,ARE,26.0,Asia
6,3,6,1,5,2,5,3,2,1,Bachelor's degree,Male,165.0,PAK,23.0,Asia
6,5,5,4,2,2,6,2,6,1,Bachelor's degree,Male,199.0,PAK,27.0,Asia
5,2,5,6,2,2,6,2,6,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
4,5,4,4,2,5,4,5,5,1,Bachelor's degree,Female,165.0,PAK,26.0,Asia
2,3,4,2,1,5,5,5,6,1,Master's degree,Female,165.0,PAK,34.0,Asia
4,4,4,4,4,4,4,4,4,1,Master's degree,Male,165.0,PAK,32.0,Asia
5,5,5,4,3,3,3,4,3,1,High school,Female,165.0,PAK,22.0,Asia
3,3,3,3,3,3,3,3,3,1,High school,Male,165.0,PAK,24.0,Asia
5,4,5,4,5,3,5,2,2,1,Bachelor's degree,Female,114.0,CHN,22.0,Asia
6,6,6,6,7,2,2,4,1,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
5,2,2,4,5,1,1,1,1,1,Bachelor's degree,Male,226.0,ARE,24.0,Asia
6,6,6,6,7,5,5,5,6,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
2,2,2,5,3,2,2,5,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
3,3,3,1,1,1,1,3,4,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
7,5,5,1,5,1,4,1,1,1,High school,Female,165.0,PAK,21.0,Asia
6,5,5,5,5,1,2,1,2,1,Bachelor's degree,Other,165.0,PAK,22.0,Asia
7,1,1,2,2,1,1,2,3,1,High school,Female,97.0,CHN,21.0,Asia
6,4,2,5,3,3,4,3,5,1,Bachelor's degree,Female,97.0,CHN,18.0,Asia
6,4,4,3,6,3,5,6,2,1,Bachelor's degree,Male,38.0,PAK,31.0,Asia
4,4,4,2,6,2,4,6,4,1,High school,Female,97.0,CHN,21.0,Asia
6,6,5,2,5,6,1,6,5,1,High school,Male,214.0,THA,19.0,Asia
6,5,2,2,5,3,4,5,1,1,Bachelor's degree,Male,172.0,CHN,19.0,Asia
6,5,3,4,2,3,2,3,1,1,Bachelor's degree,Female,165.0,PAK,34.0,Asia
6,6,5,4,4,1,2,2,1,1,High school,Female,165.0,PAK,38.0,Asia
6,5,1,1,5,4,6,6,2,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
3,3,5,5,2,3,2,1,1,1,Bachelor's degree,Female,165.0,PAK,23.0,Asia
7,5,6,3,5,5,4,6,3,1,Bachelor's degree,Female,97.0,CHN,19.0,Asia
4,1,1,1,1,3,3,2,1,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
2,2,2,5,2,2,2,5,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
5,2,5,6,5,3,5,6,3,1,Bachelor's degree,Male,165.0,PAK,23.0,Asia
4,6,5,3,6,5,5,6,5,1,Master's degree,Male,165.0,PAK,30.0,Asia
2,5,4,3,2,2,2,6,2,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
2,3,5,5,5,6,6,6,5,1,Bachelor's degree,Female,165.0,PAK,24.0,Asia
6,5,2,1,4,2,3,4,4,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
7,5,1,1,5,2,2,3,3,1,Bachelor's degree,Female,131.0,MYS,20.0,Asia
1,3,3,1,6,5,2,5,3,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
6,5,6,6,6,5,3,5,4,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
2,5,2,2,1,2,6,2,5,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
6,5,3,2,3,4,4,4,2,1,High school,Female,214.0,THA,19.0,Asia
2,1,1,2,2,1,1,1,1,1,Master's degree,Female,226.0,ARE,30.0,Asia
2,5,5,5,3,5,1,5,2,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
6,5,4,5,6,3,1,5,6,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
7,2,2,5,3,2,4,7,3,1,Bachelor's degree,Female,165.0,PAK,21.0,Asia
2,6,6,2,2,2,1,2,5,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
5,1,2,4,6,2,3,5,4,1,High school,Female,44.0,CHN,18.0,Asia
6,2,2,2,2,2,2,2,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
6,3,5,2,2,1,5,3,2,1,High school,Female,131.0,MYS,21.0,Asia
5,3,3,1,2,2,2,3,3,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
3,7,5,5,2,5,4,7,4,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
1,5,5,1,4,5,3,5,5,1,High school,Male,214.0,THA,19.0,Asia
2,3,3,5,2,1,5,2,2,1,Bachelor's degree,Male,165.0,PAK,24.0,Asia
3,6,5,2,4,2,5,5,3,1,High school,Female,165.0,PAK,21.0,Asia
3,3,1,3,3,1,6,5,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
2,3,1,3,4,3,6,5,3,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
7,5,4,2,7,2,1,5,2,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
6,2,1,4,6,1,4,5,5,1,Master's degree,Female,165.0,PAK,24.0,Asia
4,5,5,3,4,5,3,5,4,1,High school,Male,97.0,CHN,18.0,Asia
6,3,3,4,6,2,2,1,2,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
5,2,2,1,2,2,2,4,4,1,High school,Female,97.0,CHN,18.0,Asia
6,4,5,3,6,5,5,6,5,1,Bachelor's degree,Male,131.0,MYS,20.0,Asia
6,5,3,1,7,3,7,3,3,1,Bachelor's degree,Male,165.0,PAK,21.0,Asia
2,6,2,2,7,6,6,6,5,1,Bachelor's degree,Male,165.0,PAK,22.0,Asia
2,5,5,1,6,2,6,2,4,1,Bachelor's degree,Female,165.0,PAK,22.0,Asia
3,6,6,7,5,6,6,6,6,1,Bachelor's degree,Male,165.0,PAK,30.0,Asia
2,2,2,2,2,1,1,1,1,1,Master's degree,Male,226.0,ARE,28.0,Asia
3,2,1,2,2,1,1,1,1,1,Bachelor's degree,Female,226.0,ARE,26.0,Asia
2,2,1,2,3,1,1,1,1,1,High school,Female,226.0,ARE,22.0,Asia
2,2,1,2,2,1,1,1,1,1,Bachelor's degree,Female,226.0,ARE,24.0,Asia
